406549098,  mattiamass, 1, 1, 0, yes
974687502,  antokean, 1, 1, 0, yes
504235049,  giovygiovy76, 2, 2, 0, yes
455291448,  _Sillyhound, 3, 2, 1, yes
2700985849,  guida_geremia, 2, 2, 0, yes
110414714,  pguarnieri7, 10, 9, 1, yes
357311919,  MASENELLO, 2, 2, 0, yes
928564856,  paoloeusebi, 2, 2, 0, yes
748249787309395969,  alessandrobabba, 3, 3, 0, yes
1857779947,  MNRuggiero, 39, 37, 2, yes
242969281,  tirandrea, 2, 2, 0, yes
359443477,  KkDarius, 2, 2, 0, yes
1104348871,  Erre_Rosa, 4, 4, 0, yes
425285683,  albertorossiniR, 9, 9, 0, yes
785455883228684288,  MoniRiccardo, 1, 1, 0, yes
1405789050,  Venticello_, 52, 31, 21, yes
2972722234,  seb_galati, 3, 3, 0, yes
2948932000,  BolognesiTino, 1, 1, 0, yes
3837061107,  PaolaeAntonio1, 3, 3, 0, yes
51246619,  eliociralli, 2, 2, 0, yes
3049973297,  nuvxkm1, 1, 1, 0, yes
67276534,  fsirabella, 1, 1, 0, yes
854466968,  angiotti, 4, 3, 1, yes
105602878,  angelobruno19, 21, 15, 6, yes
892929787,  albertobolzani, 15, 14, 1, yes
2857413639,  FEDELE_AL_M5S, 262, 207, 55, yes
416372229,  ABisciotti, 5, 4, 1, yes
1399394359,  LabGov, 1, 1, 0, yes
431916684,  GuglielminoS, 3, 2, 1, yes
1221335432,  ernesto95255940, 12, 9, 3, yes
801731765765308416,  Fab1DD, 2, 2, 0, yes
2631238199,  pinapriola, 5, 5, 0, yes
45960215,  matteocelebron, 3, 2, 1, yes
2196528408,  PietroLeonexxx, 6, 6, 0, yes
960597678,  GeomCITRO, 4, 4, 0, yes
2938502967,  CantelmoPino, 4, 4, 0, yes
3033185758,  sonialombardel1, 8, 8, 0, yes
712755541110603776,  CinnyCinliber, 1, 1, 0, yes
2167432183,  MisterCariola, 9, 6, 3, yes
197493967,  MAXIMUS15477, 4, 4, 0, yes
1566728018,  Tommaso_sicuro, 1, 1, 0, yes
400899688,  EnzoTiberi, 20, 18, 2, yes
2532606925,  LVeramici, 2, 2, 0, yes
3293835712,  bodakugga, 3, 3, 0, yes
41094956,  sardikus, 9, 8, 1, yes
438418495,  AmiciRob, 3, 3, 0, yes
366233393,  ezaccheroni, 2, 2, 0, yes
2292740047,  alfio31254, 3, 3, 0, yes
4914890062,  alberto70853020, 1, 1, 0, yes
811076442,  mzatini, 34, 18, 16, yes
2872888186,  miletta2000, 1, 1, 0, yes
285099275,  AlfAnnunziata, 38, 36, 2, yes
918651830,  SPizzicannella, 1, 1, 0, yes
155514374,  maiaga81, 12, 12, 0, yes
367090986,  valerio_romeo, 10, 10, 0, yes
3225188031,  PsicoPolicy, 4, 3, 1, yes
1068754034,  FrancescoForm88, 5, 4, 1, yes
407751232,  ste_vavassori, 1, 1, 0, yes
505630677,  Paolett0, 2, 2, 0, yes
839698230,  FabioCapra3, 10, 10, 0, yes
233913376,  Ettore_Ribaudo, 4, 3, 1, yes
151106698,  DaVelSign, 9, 9, 0, yes
4794652822,  cislFPbasilicat, 7, 7, 0, yes
763347591899865088,  MattyMenca93, 9, 9, 0, yes
2444192547,  PontiMario, 3, 3, 0, yes
242081903,  silviavacirca, 1, 1, 0, yes
2679363606,  benedettog_2013, 2, 2, 0, yes
2661453455,  BellaSfacciata, 14, 12, 2, yes
806075480986226688,  RinascitaNaz, 10, 9, 1, yes
3270063726,  MicheleLeone78, 8, 6, 2, yes
2190892188,  bepiolivieri, 7, 7, 0, yes
280182034,  Predon61, 1, 1, 0, yes
492964938,  ASgrulletti, 8, 8, 0, yes
126680070,  AcquaBeneComune, 1, 1, 0, yes
170621912,  ErikaMunno, 3, 3, 0, yes
988659876,  riparteilfuturo, 3, 3, 0, yes
2940223193,  alessio_olenska, 6, 6, 0, yes
2491194481,  eliogullo, 4, 4, 0, yes
739338470783627265,  opengovitaly, 10, 10, 0, yes
400837792,  estellamarino, 18, 16, 2, yes
397199507,  movittone, 81, 80, 1, yes
45199793,  marcosimoni_, 3, 3, 0, yes
3021476907,  and_sammarco, 1, 1, 0, yes
453821249,  Orticalab, 10, 9, 1, yes
244087105,  Codacons, 5, 3, 2, yes
50361109,  fforzano, 19, 13, 6, yes
728184625,  francasilvani, 4, 4, 0, yes
1919454733,  c_mastrorocco, 5, 5, 0, yes
522507912,  SebyFerlisi, 1, 1, 0, yes
561077546,  PatriCaligiuri, 6, 6, 0, yes
766147249718042624,  8ales2, 10, 10, 0, yes
18935802,  repubblicait, 30, 23, 7, yes
1125130326,  giusi_jose, 3, 3, 0, yes
49319803,  BorzattaP, 132, 117, 15, yes
486032628,  SimoneTenducci, 2, 2, 0, yes
175030109,  serenalaudisa, 4, 4, 0, yes
404756677,  raffacascioli, 2, 2, 0, yes
14685648,  diritto2punto0, 6, 6, 0, yes
2541012626,  studiotecnicoto, 2, 2, 0, yes
1914030042,  Simcor51, 3, 3, 0, yes
2477603211,  DerricoPia, 83, 60, 23, yes
111243620,  maxrevello, 1, 1, 0, yes
633595333,  MarcoSenatore75, 13, 11, 2, yes
802704560,  pietromancini5, 1, 1, 0, yes
2872933583,  grippt, 3, 3, 0, yes
2915545942,  anoperibi, 1, 1, 0, yes
797814002445352960,  giuseppe31182, 3, 3, 0, yes
739538599918571520,  marpveg, 47, 33, 14, yes
425803153,  SilvanoSalviato, 7, 5, 2, yes
414185837,  michyl09, 9, 9, 0, yes
413455293,  ValeriaSirigu, 5, 4, 1, yes
560466555,  m_musacchi, 50, 26, 24, yes
1107010261,  RobRossetti77, 5, 3, 2, yes
406820061,  suxsonica, 3, 2, 1, yes
482112828,  SaAzzinnari, 4, 4, 0, yes
260357937,  CoordRomaAcqua, 2, 2, 0, yes
704633833,  GildaInsegnanti, 1, 1, 0, yes
26295447,  RossellaFidanza, 158, 88, 70, yes
2483355627,  hazmie09, 1, 1, 0, yes
427739095,  GarraRossella, 7, 7, 0, yes
4910534572,  CasulaGabriella, 3, 3, 0, yes
968871944,  GiuGiupa82, 10, 8, 2, yes
472047884,  lauralandolfi1, 19, 19, 0, yes
3300508887,  WvQrPOpVq4RYvyP, 5, 3, 2, yes
1971962198,  matra63, 1, 1, 0, yes
422468997,  vincenzocacace4, 21, 12, 9, yes
1242311772,  gcammarot, 4, 4, 0, yes
375706716,  paolodeluca73, 1, 1, 0, yes
702134290470072321,  StefanoGVi, 9, 6, 3, yes
22996510,  david547, 5, 5, 0, yes
804707078615040000,  GiuseCaru, 1, 1, 0, yes
532733052,  mmnetta, 22, 20, 2, yes
801449731805347840,  Giancarloxx01, 21, 20, 1, yes
781366033231802368,  bannamix1, 38, 31, 7, yes
482940177,  lorenzotuo, 7, 7, 0, yes
482246533,  dantefaccenda, 4, 4, 0, yes
558987287,  Roby_Pez, 5, 5, 0, yes
603613167,  EdoardoCini, 10, 10, 0, yes
425153508,  solinas_marco, 21, 20, 1, yes
2400326462,  Adriano__Barone, 63, 49, 14, yes
493949099,  MaxJWWallace, 30, 18, 12, yes
141955179,  nikcarte, 2, 2, 0, yes
66305303,  gaspacio07, 2, 2, 0, yes
586487449,  1947mn, 8, 8, 0, yes
1068056972,  brizzo51, 29, 29, 0, yes
3131012013,  imbizzarrito, 11, 10, 1, yes
805727603751612416,  lucia_colizzi, 12, 12, 0, yes
3001742419,  BertulessiPaolo, 16, 15, 1, yes
702922119508856832,  LunaticFringeDA, 4, 4, 0, yes
787620843320905728,  Giringa16, 12, 10, 2, yes
1047886850,  nickarter56, 1, 1, 0, yes
742445565368209408,  TruduMarcello, 9, 9, 0, yes
456487302,  LauraAglio, 1, 1, 0, yes
3313650268,  TriskellStefi, 2, 2, 0, yes
714440237276119040,  AoveJimara, 5, 5, 0, yes
134386098,  mariomaddaloni, 3, 3, 0, yes
428376594,  FascianiRoberto, 6, 6, 0, yes
72657937,  dominikos90, 7, 6, 1, yes
2517892513,  UgoGrassi1, 5, 3, 2, yes
412410683,  MelantoP, 22, 16, 6, yes
410206647,  JackBraca, 48, 48, 0, yes
790541461095714816,  cinvello, 6, 6, 0, yes
2234131669,  sinan_zekiri, 3, 3, 0, yes
993579870,  Daniscandella, 6, 6, 0, yes
197370410,  giovannaleoni, 7, 7, 0, yes
1068728030,  nonegoziabili, 45, 36, 9, yes
85161350,  Bublelicious70, 14, 9, 5, yes
2572632515,  76Eros, 12, 11, 1, yes
295791934,  igorpadovano, 3, 3, 0, yes
854329560,  vane97cevi, 10, 8, 2, yes
2764299866,  GalassiGlsmnl, 9, 5, 4, yes
4054551945,  PecoraNegra, 12, 10, 2, yes
18542632,  talentosprecato, 7, 6, 1, yes
784398647471595520,  mariaederabosk, 24, 17, 7, yes
2356372447,  greguari, 8, 8, 0, yes
736469367379087360,  marcovinci14, 11, 9, 2, yes
794982794631987200,  idriettina, 24, 22, 2, yes
776472160172924928,  Alice__Ga, 19, 19, 0, yes
247369956,  FiduciaInRenzi, 6, 5, 1, yes
2468035339,  danype5, 7, 7, 0, yes
1855414472,  Mattialei, 21, 13, 8, yes
777086417294032896,  7266Dvd, 5, 3, 2, yes
4920372220,  MStueder, 4, 3, 1, yes
318656163,  Michael2958, 9, 9, 0, yes
474014663,  Anto6798, 20, 16, 4, yes
1086393973,  michele_giove, 6, 6, 0, yes
447120305,  goodyear22, 7, 7, 0, yes
2147915990,  Ricky11LC, 7, 7, 0, yes
1586227562,  rugaskipper, 67, 43, 24, yes
74759588,  RCapaccioli, 9, 6, 3, yes
782577416548020225,  SeliniFrancesco, 151, 99, 52, yes
9381672,  guidobaldoni, 2, 2, 0, yes
3069843927,  webnauta59, 165, 156, 9, yes
1197644424,  giuseppezorzi, 42, 27, 15, yes
755028067517693953,  FabioDerviscio, 36, 23, 13, yes
423531049,  NICOLACATAR, 106, 59, 47, yes
541171533,  DavideRonni, 5, 4, 1, yes
1161191406,  bellogatto1, 48, 30, 18, yes
390835478,  rebeccamanzoni1, 13, 7, 6, yes
2941355506,  RGreco10, 4, 3, 1, yes
1208394690,  RaiUno, 15, 12, 3, yes
763943146531139585,  normaaversente1, 10, 8, 2, yes
828894186,  schuko14, 5, 4, 1, yes
95049929,  GioGaudio89, 7, 4, 3, yes
419443005,  tmsboldrini, 29, 15, 14, yes
780806706066395136,  BufaledelNO, 13, 9, 4, yes
2876784275,  MaurizioNastasi, 21, 19, 2, yes
271990882,  askanews_next, 44, 25, 19, yes
532253531,  playhack43, 15, 14, 1, yes
955314738,  MassimoBindi, 249, 140, 109, yes
4869095007,  disabile1968, 152, 77, 75, yes
731920891735605248,  GiocondaGallina, 27, 16, 11, yes
360105746,  Paulusxt, 77, 42, 35, yes
424473892,  nicoirto, 13, 13, 0, yes
784949792,  stefano82003330, 19, 10, 9, yes
997876723,  nonnaloretta, 4, 4, 0, yes
270050737,  Giacinto_Bruno, 23, 16, 7, yes
2220382963,  DIOGENECINICO, 9, 9, 0, yes
486478353,  CarloMaccio, 19, 19, 0, yes
133673973,  twleggi, 29, 26, 3, yes
593744793,  piepulo, 6, 5, 1, yes
1454614525,  CapitanoNemo, 60, 36, 24, yes
331763256,  DiegoAngelino83, 10, 10, 0, yes
802239899017613312,  PDvotaNO, 10, 10, 0, yes
2231919056,  ortigia55, 11, 10, 1, yes
415423066,  amerutigliano, 33, 26, 7, yes
348141611,  giancarloscordo, 55, 29, 26, yes
1252946868,  foxtrottcharly1, 9, 5, 4, yes
2277583123,  Operaio2, 12, 12, 0, yes
4889849530,  PensieroDem_, 24, 22, 2, yes
483872778,  speriamobbene, 4, 3, 1, yes
538378384,  Flavio77125194, 2, 2, 0, yes
2308197236,  BasileMf, 9, 7, 2, yes
704698759800885249,  cirichic, 5, 5, 0, yes
604477428,  BrancaFrancesc1, 19, 15, 4, yes
4526622501,  sindacocaorle, 20, 13, 7, yes
4839028402,  peterjoints, 6, 5, 1, yes
521355230,  PaoloDisdicchi, 11, 11, 0, yes
710525705277325313,  Leo93362024, 58, 48, 10, yes
1853565056,  fabioncas, 2, 2, 0, yes
1004946811,  NicolaRotolo, 3, 3, 0, yes
2189190782,  gbonfardino, 71, 63, 8, yes
1896592458,  DomenicoNila, 7, 7, 0, yes
3717571997,  MauriPranda, 4, 3, 1, yes
3007267479,  aapi_brindisi, 10, 10, 0, yes
1146221761,  accipiter61, 3, 2, 1, yes
2245422521,  ClaudiaStrata, 3, 3, 0, yes
447213283,  franz_greg, 3, 3, 0, yes
907687309,  robyducklings, 20, 19, 1, yes
2373837249,  cipa63, 2, 2, 0, yes
896973488,  sandroliuti, 4, 4, 0, yes
1074413634,  TuminoMaurizio, 11, 10, 1, yes
2207932479,  martared2, 6, 6, 0, yes
460372157,  1979Giorgio, 3, 2, 1, yes
2728896824,  matiolo1, 27, 24, 3, yes
2719674982,  ale62fra, 2, 2, 0, yes
19484936,  Stefano7, 22, 17, 5, yes
184754844,  paolopezzoli, 9, 8, 1, yes
1639987099,  Mastercip1, 5, 4, 1, yes
2275956998,  SuraceLuciano, 2, 2, 0, yes
368118881,  LeoDeSanc, 3, 3, 0, yes
596330003,  glemando, 8, 8, 0, yes
478482504,  MarcoMai1, 2, 2, 0, yes
204235294,  pietromare, 2, 2, 0, yes
829790846,  voltolina63, 13, 11, 2, yes
721336143564926981,  Rossi6100Rossi, 2, 2, 0, yes
3245026150,  GBajoli, 8, 8, 0, yes
788860048768458752,  try_mar, 6, 5, 1, yes
126000118,  cranci, 38, 29, 9, yes
487012569,  brunodellamaria, 9, 7, 2, yes
2754565029,  rosad24, 17, 12, 5, yes
2739356051,  volgiu, 22, 21, 1, yes
318940180,  fabiosantoro1, 7, 7, 0, yes
446974952,  benassiluciana, 13, 13, 0, yes
1346509117,  guilledigi1, 6, 6, 0, yes
1012939532,  gianprof, 7, 7, 0, yes
57479575,  lyunberg, 49, 45, 4, yes
787689894,  Ann1k3, 6, 6, 0, yes
878586168,  RoccoSavasta, 5, 5, 0, yes
340841609,  andreamesiano, 4, 3, 1, yes
1620517057,  AndreaMatyellow, 13, 13, 0, yes
481295090,  chaos_60, 2, 2, 0, yes
2982705353,  giuliatwitta60, 8, 7, 1, yes
989315192,  ApeMag, 7, 5, 2, yes
2584004759,  byba_98, 5, 5, 0, yes
852781370,  carloarbini51, 6, 5, 1, yes
1975150249,  FScalmati, 58, 51, 7, yes
4871561392,  freebrain83, 4, 3, 1, yes
467361179,  MZorzy, 31, 21, 10, yes
202220813,  SaraBentivegna, 11, 9, 2, yes
708312172619808768,  BlogSocialTv1, 6, 4, 2, yes
317188499,  Leftfordummies, 5, 4, 1, yes
2900503457,  fragrisanti, 41, 29, 12, yes
389920206,  cirobuonajuto, 9, 9, 0, yes
431987028,  ninonot, 29, 24, 5, yes
2409473389,  BisbeticoDom4to, 13, 9, 4, yes
2407099948,  a_cozzolino, 2, 2, 0, yes
741180294343036928,  faustomartinel3, 11, 11, 0, yes
4286750921,  CislPdRo, 9, 9, 0, yes
794957025994215424,  bacioross, 26, 26, 0, yes
4806536835,  M5SAn, 118, 89, 29, yes
783025828326244352,  Acli_e_Caos, 5, 5, 0, yes
1360341044,  maratonhouse, 8, 8, 0, yes
367391294,  salva__tore, 34, 34, 0, yes
435810111,  MaddalenaGissi, 5, 5, 0, yes
771398734588604416,  ernestinapsi, 9, 5, 4, yes
513032518,  gioacchinofeder, 4, 4, 0, yes
587433499,  cesare_proti, 2, 2, 0, yes
747404363027652608,  PippoPinoc, 33, 20, 13, yes
396698099,  FDelB, 27, 24, 3, yes
2336286075,  diricatti, 3, 3, 0, yes
1886228065,  GFeduzi, 88, 66, 22, yes
2490158805,  fox194556, 28, 27, 1, yes
2725144065,  GilbertoNanni, 8, 8, 0, yes
783427641298808832,  gasle54, 34, 20, 14, yes
212706560,  Giopaman, 2, 2, 0, yes
723835861989756928,  SalentoConsult1, 16, 16, 0, yes
411018458,  Nursar70, 33, 30, 3, yes
2911726889,  er_cometa, 4, 4, 0, yes
2731186360,  lumacadaguardia, 9, 9, 0, yes
2862216426,  Ruz7007Ste, 40, 40, 0, yes
785773375385923584,  dalzottoflorian, 48, 38, 10, yes
779734651984351232,  anemona_paola, 4, 4, 0, yes
3521541201,  andreawo3y, 10, 9, 1, yes
1228335115,  PowerBaldax, 6, 6, 0, yes
2958702779,  pavanriccardo51, 19, 19, 0, yes
480295579,  Renzame67, 6, 4, 2, yes
1274581027,  enzostudio2000, 55, 55, 0, yes
470687559,  BilelloFabrizio, 9, 9, 0, yes
385411925,  andreacalisti2, 2, 2, 0, yes
559988325,  Jumbo2773, 49, 40, 9, yes
792051353921134592,  aldo_padovan, 13, 13, 0, yes
502768582,  cerreto1961, 4, 4, 0, yes
3408660209,  attedolo, 4, 4, 0, yes
151195304,  carminestanizzi, 2, 2, 0, yes
606731466,  gielle30, 17, 14, 3, yes
341500085,  _ferdinandoi, 2, 2, 0, yes
790127568,  Almorange, 2, 2, 0, yes
229758375,  fonzo685, 2, 2, 0, yes
782482968581378049,  PDMAIPIU1, 55, 52, 3, yes
505133357,  Michelerussoing, 2, 2, 0, yes
570925801,  RobertoDattis1, 12, 12, 0, yes
501178012,  Nannini_M, 4, 4, 0, yes
4737081682,  gico53_, 16, 15, 1, yes
864312458,  sauromariotti, 9, 5, 4, yes
478026574,  LaMiki72, 14, 8, 6, yes
3017089606,  angelotedesco63, 3, 3, 0, yes
1066519238,  miccoli_paolo, 4, 4, 0, yes
4351705817,  PastoreCarmen, 15, 9, 6, yes
96863587,  Traglius, 2, 2, 0, yes
493147568,  vincenzofireman, 3, 3, 0, yes
421766004,  Sergio0331, 13, 13, 0, yes
788679345749516289,  robertoblumetti, 2, 2, 0, yes
353031276,  AndreaEmaMadasc, 36, 23, 13, yes
425741057,  funzilogik, 18, 13, 5, yes
1861352574,  SpinelliFs, 3, 3, 0, yes
4289486477,  FimRomaLazio, 2, 2, 0, yes
955568864,  RosannaLaplaca, 8, 7, 1, yes
1681786022,  RosalbaVisone, 7, 7, 0, yes
1384913983,  antonia_sinisi, 13, 8, 5, yes
3043905536,  cislfpimsv, 12, 12, 0, yes
2907795123,  GianfrancoGasb1, 13, 13, 0, yes
3290975685,  BarcaRino, 20, 20, 0, yes
525586699,  CISLAbruzzoMoli, 3, 3, 0, yes
2496002029,  MNdatv, 3, 3, 0, yes
286821862,  LUCIANO_CISL, 3, 3, 0, yes
2352161865,  salvatoreblanc7, 5, 5, 0, yes
2809553673,  massimoluca63, 2, 2, 0, yes
3108724325,  CislOlbia, 2, 2, 0, yes
501881606,  DeBiaseGiuseppe, 2, 2, 0, yes
2874907796,  MComberiati, 3, 3, 0, yes
1129531465,  AlessandroGeria, 2, 2, 0, yes
94369309,  crisafull, 2, 2, 0, yes
2382604415,  cardill_o, 4, 4, 0, yes
416466936,  olivieripennesi, 7, 7, 0, yes
3317374379,  FirstCislUdine, 3, 3, 0, yes
3345796306,  MircoPupo, 4, 4, 0, yes
1710219649,  iannace_a, 4, 4, 0, yes
2186436367,  Chiaolla, 3, 3, 0, yes
3298098616,  Saurross, 4, 4, 0, yes
418175268,  davipaderi, 3, 3, 0, yes
2774661425,  FimSede, 5, 5, 0, yes
1972687604,  smastrovincenzo, 4, 4, 0, yes
121160830,  cislmarche, 5, 5, 0, yes
3117906651,  PaolaZito2, 6, 6, 0, yes
3218016436,  guagliandre, 4, 4, 0, yes
710765979320623104,  Mariocanale47, 2, 2, 0, yes
425866423,  BarbaraCerutti, 3, 3, 0, yes
89983030,  sandokan968, 3, 2, 1, yes
2886911452,  Tilloca_Matteo, 2, 2, 0, yes
4791885441,  CislTaBr, 9, 8, 1, yes
1566555380,  fibacislbas, 2, 2, 0, yes
1653188624,  CrFiori, 6, 4, 2, yes
3542464695,  andreanardella1, 7, 7, 0, yes
486759593,  mauriziobernava, 11, 10, 1, yes
1280347904,  DellOreficeEnzo, 4, 4, 0, yes
473838944,  FIMCislStampa, 5, 5, 0, yes
1046140855,  Andrea_Done, 10, 7, 3, yes
3815570657,  alfmaz76, 2, 2, 0, yes
1206105060,  FimCislBergamo, 4, 4, 0, yes
4536789317,  FimLombardia, 4, 4, 0, yes
217358294,  cislareametrobo, 2, 2, 0, yes
2315349157,  cislpugbas, 8, 5, 3, yes
4631681177,  GiovaniFimCisl, 5, 5, 0, yes
1246162544,  SanrandaSanto, 6, 6, 0, yes
4143353975,  FitSicilia_cisl, 11, 11, 0, yes
451428588,  antoniodb69, 13, 13, 0, yes
412133707,  DanFrancesconi, 3, 3, 0, yes
3300431854,  bastaunsiiiiiii, 22, 16, 6, yes
1093512139,  GIORGIO170675, 95, 57, 38, yes
3024921597,  SimoneCaricato, 32, 19, 13, yes
348137712,  AntonioYomo, 27, 22, 5, yes
3466428077,  vonalexandro74, 23, 12, 11, yes
915191390,  paolo_solia, 87, 63, 24, yes
2418921020,  EnricaFantinell, 147, 110, 37, yes
1319275574,  siceid, 151, 77, 74, yes
1450171,  elnaza, 40, 25, 15, yes
988373714,  Mania48Mania53, 128, 71, 57, yes
602125481,  cdaria1, 7, 5, 2, yes
4857416872,  lupacchiotto64, 35, 19, 16, yes
255448965,  dadoricca, 11, 10, 1, yes
8858022,  pvalente, 4, 4, 0, yes
867633500,  fraway73, 11, 11, 0, yes
793096447914827776,  LucaOlroby, 12, 7, 5, yes
108528750,  ilteologo, 4, 3, 1, yes
33706512,  EnfantProdige, 7, 5, 2, yes
525752406,  49Francesco, 5, 4, 1, yes
105102290,  rominamaro, 3, 3, 0, yes
166976785,  Arcy_McB, 13, 13, 0, yes
938563370,  bruemg, 10, 10, 0, yes
1955153960,  orazio_ramon, 14, 11, 3, yes
541112195,  futurwork, 52, 32, 20, yes
21825227,  nonnoenzo, 24, 20, 4, yes
2201369448,  Lukid_23, 21, 11, 10, yes
154289060,  giraparole, 9, 9, 0, yes
2385838316,  DOVEEEEEE, 12, 9, 3, yes
395969612,  MauraPazzaglia, 2, 2, 0, yes
104275102,  trescogli, 19, 11, 8, yes
735316014,  asenalimo, 20, 18, 2, yes
538529568,  are_dead, 12, 12, 0, yes
419552991,  PedroCastaldell, 5, 4, 1, yes
1042524565,  EPanzini, 2, 2, 0, yes
2353752559,  dersuchende24, 50, 49, 1, yes
580147561,  EMafrolla, 3, 3, 0, yes
544951549,  mancinelliv, 1, 1, 0, yes
409839478,  infocamere, 2, 2, 0, yes
388144170,  mikultra, 13, 7, 6, yes
24428317,  MassiSantini, 1, 1, 0, yes
424355891,  Fiorellissimo, 57, 36, 21, yes
6541352,  maxciociola, 1, 1, 0, yes
2729520336,  SVentidue, 48, 48, 0, yes
4919311773,  PerilliAndea, 1, 1, 0, yes
200434967,  patriziacenti, 3, 3, 0, yes
749137898,  LorenzoTersi, 1, 1, 0, yes
491620674,  lucasamor1, 2, 2, 0, yes
882235051,  MiurSocial, 4, 3, 1, yes
296371084,  ansaeuropa, 20, 17, 3, yes
475678078,  DavideDenti, 10, 7, 3, yes
2853383397,  GuidoniaBigBang, 2, 2, 0, yes
231915122,  recubans, 3, 3, 0, yes
380405533,  Mariettatidei, 5, 5, 0, yes
15375883,  Metascover, 2, 2, 0, yes
399568152,  franzbungaro, 4, 4, 0, yes
4871798075,  SimoneGuglielm, 2, 2, 0, yes
2679205663,  rfaoga, 4, 3, 1, yes
412224353,  civistarentus, 1, 1, 0, yes
777664636300718080,  nicocchipinti67, 2, 2, 0, yes
618964794,  mozzo20, 3, 3, 0, yes
300744871,  CSpillmann, 3, 3, 0, yes
261233190,  Cuccbriw, 60, 39, 21, yes
810289994,  tgrregioneuropa, 3, 3, 0, yes
899887304,  Filena7, 33, 29, 4, yes
3438570748,  mptuitter, 10, 8, 2, yes
797197311201972229,  MatteoTieffiani, 197, 165, 32, yes
2362797030,  Rome2017EU, 4, 4, 0, yes
1089498344,  pugliese1962, 3, 3, 0, yes
2319542538,  SenVincenzo, 73, 68, 5, yes
14451153,  dcalabrese75, 8, 8, 0, yes
442064935,  LucioFilipponio, 1, 1, 0, yes
254179369,  massimocali, 7, 7, 0, yes
412424802,  marziaminozzi, 24, 21, 3, yes
92940490,  topoeformaggio, 1, 1, 0, yes
4329077177,  hhesterm, 1, 1, 0, yes
221147459,  Karine_Gautreau, 1, 1, 0, yes
2380531476,  AlePassoni94, 2, 2, 0, yes
61741831,  fabriziovitali, 7, 4, 3, yes
4305328665,  robysantoprete, 4, 4, 0, yes
1177462297,  58_paolo, 7, 7, 0, yes
99686746,  alexproietti, 1, 1, 0, yes
306342758,  BariSeckin, 4, 4, 0, yes
386500959,  EsmaCakirrr, 3, 3, 0, yes
484589440,  GiuseppeGuerin1, 7, 7, 0, yes
21100803,  PES_PSE, 2, 2, 0, yes
785400651878629376,  carmelodipaol, 17, 9, 8, yes
426464556,  CarmineFotia, 7, 4, 3, yes
321939235,  LauraGaravini, 5, 5, 0, yes
429139349,  CanzioDusi, 2, 2, 0, yes
333923672,  Esseciblog, 2, 2, 0, yes
21302947,  PierreKanuty, 1, 1, 0, yes
143536359,  m_giuffrida, 6, 6, 0, yes
522591515,  roderiu, 5, 4, 1, yes
721598010476621824,  Bgrisafi1, 2, 2, 0, yes
44358785,  Echodemondo, 1, 1, 0, yes
560636317,  mlombardo81, 14, 13, 1, yes
474980381,  ATIOMEGUIM, 7, 7, 0, yes
395990396,  dariabig, 3, 2, 1, yes
251663248,  PatriceinMilano, 83, 58, 25, yes
402894474,  gerrygreco, 3, 2, 1, yes
573977989,  EnricoNicolai1, 99, 87, 12, yes
2393222217,  TramLor, 49, 29, 20, yes
1621311559,  speranza_viva, 23, 12, 11, yes
3298528972,  lu_b04, 32, 17, 15, yes
24855530,  andreamarcato, 14, 12, 2, yes
1978729974,  clcaramaschi, 327, 165, 162, yes
700448999610970112,  Robysante93, 7, 4, 3, yes
432211151,  sevoglioio, 33, 17, 16, yes
1494873888,  robazzaco, 34, 18, 16, yes
428507062,  tiziboni, 9, 5, 4, yes
158051510,  danileleorsato, 42, 22, 20, yes
96563143,  guscabin, 11, 7, 4, yes
772074670208221184,  soemiade, 199, 179, 20, yes
790171114278445057,  canetti195, 22, 17, 5, yes
3814697663,  antonancy58, 41, 32, 9, yes
1656227935,  lordfrappo, 2, 2, 0, yes
472061775,  cp75pe, 6, 6, 0, yes
2478544539,  bel_she_ari_, 4, 4, 0, yes
212724190,  VaeVictis, 8, 7, 1, yes
1311236318,  nite3107, 18, 17, 1, yes
250064801,  carloceglia, 13, 12, 1, yes
3394434651,  PBassRW, 5, 4, 1, yes
829358672,  LuisellaSaro, 19, 17, 2, yes
607226144,  MarcoTognini, 17, 9, 8, yes
79211525,  kattolikamente, 14, 9, 5, yes
1328501954,  LionDiscoRoma, 11, 11, 0, yes
379984058,  ninocosta89, 4, 4, 0, yes
27326931,  PaoloRovis, 21, 16, 5, yes
3313238927,  TS__POP, 7, 6, 1, yes
721148434,  fabiopetrocelli, 49, 35, 14, yes
804354408,  TgrRai, 39, 32, 7, yes
14110067,  rampi, 9, 9, 0, yes
2629809153,  TIvoliUnesco, 2, 2, 0, yes
440741372,  GiovanniIaconi2, 4, 4, 0, yes
705414120,  zanoneg, 2, 2, 0, yes
2937388577,  CelliLuana, 71, 55, 16, yes
4074742552,  barbararozap, 110, 76, 34, yes
3427709602,  VBenetello, 79, 59, 20, yes
961168160,  liliagiugni, 7, 5, 2, yes
765577612441817088,  Lisa57460820, 13, 9, 4, yes
703619424,  _ayecaptainswan, 5, 4, 1, yes
795733403006025728,  ixlGamingReal, 2, 2, 0, yes
1336555694,  exploitpisa, 12, 10, 2, yes
1052704188,  SnoqLodi, 7, 7, 0, yes
48682262,  radiosonar_net, 2, 2, 0, yes
470480835,  blueyes_3, 10, 6, 4, yes
422547117,  Didiluce, 3, 3, 0, yes
281613626,  DonneViola, 3, 3, 0, yes
