Node,Cluster
2233502635,1
235323455,1
434752212,1
256163349,1
802515553,1
569974381,1
356219289,1
696595370395172864,1
2164698989,1
738311371255906304,1
1126411814,1
461088423,1
298079436,1
440724583,1
298502247,1
466456399,1
454191208,1
230696135,1
725949864,1
582909177,1
522667905,1
263858624,1
60608418,1
592647058,1
2792050237,1
270839361,1
412670404,1
1530798872,1
61154684,1
2973508025,1
499214987,1
4813826602,1
39115395,1
161740961,1
51792460,1
1044932990,1
381611850,1
1055367092,1
3096871079,1
1278858271,1
65444000,1
16401526,1
425039950,1
443910842,1
617476851,1
2872007299,1
3119071163,1
106738070,1
236621542,1
198199124,1
149060372,1
453340945,1
406880559,1
106673706,1
117407713,1
2751256629,1
87467449,1
2176575594,1
551303014,1
118978778,1
195689744,1
811414452,1
79963123,1
73598124,1
478894654,1
418028983,1
1346600790,1
48142375,1
38830450,1
100610543,1
398603525,1
218021759,1
61765111,1
255928261,1
701849940809662464,1
215971922,1
16087705,1
461229005,1
931706882,1
420627699,1
532222780,1
181629711,1
475862409,1
426056687,1
133790890,1
368950045,1
636955791,1
147543162,1
2459996144,1
1314728936,1
934197043,1
25676606,1
296371084,1
2202672330,1
493854798,1
2210950918,1
5893702,1
566888485,1
599940695,1
49954018,1
876541483,1
1042270699,1
265385204,2
518934318,2
704598502,2
627251488,2
1640886434,2
1051114320,2
14108472,2
8873182,2
1364383692,2
939421976,2
776897408143912960,2
35804051,2
17648551,2
937781161,2
900598639,2
906349453,2
334658624,2
474657743,2
2532491303,2
1390614042,2
481567489,2
1625746267,2
906331746,2
250588334,2
594777484,2
474023066,2
1623140270,2
1735792825,2
1104348871,2
4416648267,2
125950791,2
1261316370,2
131494824,2
745051820238704640,2
3053117626,2
1382241883,2
1077110826,2
56392390,2
637015768,2
301049143,2
252822331,2
15047521,2
1272666296,2
1223037354,2
720632435306807296,2
852301178,2
2234448710,2
717984836401643520,2
497995758,2
279171038,2
531137551,2
42113491,2
67006079,2
404988328,2
2876784275,2
416825993,2
498846820,2
31107308,2
121163427,2
9476932,2
386574852,2
2344914234,2
435575179,2
464516274,2
2278958635,2
316393390,2
468602078,2
4081782863,2
585968039,2
1125112531,2
311381225,2
464881732,2
457023347,2
2559910725,2
203422688,2
3080186967,2
2219790670,2
849727410,2
413125526,2
673203,2
54302011,2
451003130,2
1385237533,2
1359735968,2
24150879,2
965866273,2
95891990,2
1085455423,2
725557127872417792,2
1324250802,2
394598844,2
461019019,2
142807042,2
1015484834,2
984646254,2
2201369448,2
117701249,2
465921722,2
286584597,2
38032906,2
206993379,2
594689707,2
1274322852,2
429312499,2
472859188,2
1288260026,2
1328976937,2
101280803,2
463147024,2
117566899,2
3543518537,2
280242927,2
3176625754,2
558651454,2
325760306,2
444589610,2
1040332778,2
387345110,2
347442566,2
789589519,2
476171757,2
1212975134,2
397338548,2
18484129,2
1601594792,2
398032197,2
2354395787,2
99645256,2
400798557,2
955821968,2
1264930363,2
2816450251,2
236332690,2
203124202,2
2369010655,2
386426178,2
14575613,2
488684786,2
849195252,2
115139827,2
231127952,2
83236897,2
723392517081718784,2
2517301839,2
310699995,2
523200808,2
403293960,2
251524754,2
3140140060,2
1130709956,2
2921948057,2
2644998883,2
1699665619,2
2982639635,2
2427827258,2
238909679,2
507652780,2
1270670695,2
3134015573,2
133366702,2
3392159079,2
447432073,2
516238138,2
730929960773386240,2
80200885,2
2478544539,2
109216039,2
2272893092,2
1410444858,2
469153,2
35721171,2
482482938,2
424355891,2
9055772,2
258787593,2
328022080,2
272876921,2
421024001,2
989695621,2
4141927199,2
206671784,2
2465000210,2
397245294,2
2916512591,2
1580176014,2
366258436,2
1412500075,2
2520833600,2
305255857,2
4845999597,2
64139825,2
3398885945,2
785397318,2
2882526197,2
522457817,2
2859316269,2
2244460336,2
2242408249,2
157529661,2
110654085,2
2517892513,2
725664950,2
2746586057,2
1444286834,2
257665435,2
1216645705,2
502998687,2
831981618,2
1898384390,2
476757702,2
3166156053,2
2575196077,2
188270789,2
77823743,2
504631659,2
441556239,2
2419472748,2
408652604,2
836504312,2
2331802006,2
989192558,2
708429391,2
440943555,2
1062799087,2
75576699,2
2481962054,2
485031544,2
483304367,2
288204711,2
1891604736,2
408738224,2
315846635,2
897627558,2
573306944,2
403421880,2
52035837,2
1556491195,2
1469191586,2
2354732305,2
4074742552,2
1166877775,2
482969926,2
1372461787,2
1384894520,2
242922585,2
755821556,2
1179157244,2
2318573988,2
342118728,2
2302888393,2
2867906470,2
144210805,2
72546577,2
324332181,2
26760769,2
1041926774,2
1434986550,2
373423842,2
363124652,2
480645077,2
1462583917,2
233574116,2
1386808813,2
536664363,2
2198507410,2
4589805027,2
23475322,2
2306454341,2
1039563697,2
564360716,2
426548970,2
1015870262,2
2511025017,2
3169533665,2
301472434,2
132525437,2
12790742,2
6322582,2
802320974,2
420557096,2
2425643790,2
278503793,2
22038676,2
1036560565,2
404836757,2
1025143716,2
2714596672,2
2190915769,2
2798863589,2
306058431,2
2198111423,2
3037077532,2
2530314205,2
107517248,2
4863618933,2
2256679742,2
413786539,2
477548046,2
45861942,2
1400701532,2
1433919019,2
763784342,2
2808860913,2
1015907563,2
437480927,2
2348837399,2
390228893,2
22616757,2
42662635,2
435152397,2
919526072,2
88014506,2
479602890,2
135461887,2
1853678790,2
48484178,2
815134452,2
957926748,2
3155682418,2
454365633,2
65977946,2
434988195,2
14110067,2
69959408,2
182087936,2
22083,2
50579673,2
3144446056,2
270211310,2
4188671596,2
2898075617,2
608379751,2
382238648,2
1627031726,2
334337968,2
490373717,2
2725663345,2
2942381427,2
989645683,2
781217587,2
234062729,2
449929150,2
330602048,2
296733937,2
428521248,2
116417727,2
1566023431,2
13514762,2
2494327693,2
2226802248,2
702219779,2
270050737,2
1951828382,2
7912442,2
484158845,2
1354460304,2
