Node,Cluster
3088659569,1
2737028641,1
2391603191,1
739140549299568640,1
599972590,1
3298528972,1
2592758547,1
520662652,1
2367178591,1
48981619,1
2173027221,1
257884666,1
1212650660,1
2430601185,1
2478580177,1
3833375074,1
964719079,1
413215193,1
2811414913,1
1137078259,1
2585597700,1
355465240,1
2320504019,1
3025353091,1
2354558477,1
734083116919365632,1
15336354,1
2501546732,1
2907601252,1
4734101189,1
303267275,1
626877418,1
739126296987508736,1
713068423127908352,1
215735286,1
128311427,1
2652070796,1
178685251,1
150184052,1
456453383,1
1092670394,1
1048802419,1
2970117851,1
212496035,1
1215433375,1
3236461487,1
188521082,1
194275021,1
3119071163,1
2850037264,1
1616497069,1
129852627,1
2218411411,1
969973250,1
2811397962,1
393981611,1
3354849862,1
2816606222,1
2917621780,1
985398132,1
363542054,1
219406236,1
1055367092,1
1314367554,1
2314008111,1
2323711273,1
743531036,1
96364636,1
1155603750,1
327606075,1
2301791792,1
199230149,1
821719770,1
1277394462,1
97773643,1
481469554,1
419094387,1
221066689,1
1289725328,1
960086424,1
2675356905,1
55615092,1
2516067038,1
264941030,1
964852682,1
1368007123,1
245328223,1
836271002,1
2334034163,1
2881376289,1
447981049,1
3324571887,1
452174282,1
3028809503,1
489374582,1
98875860,1
3147441667,1
2494115132,1
376145932,1
3466428077,1
456674882,1
606482487,1
2393280564,1
1965662701,1
2350818704,1
2148746163,1
1039674703,1
2747678938,1
515171492,1
2342517254,1
385512892,1
4186758514,1
1174274426,1
142690511,1
241608899,1
173816714,1
811657290,1
377970821,1
706395992342597632,1
3305670003,1
286738383,1
165051584,1
19781325,1
1440442908,1
238268991,1
1347013046,1
714169530,1
400807759,1
456998122,1
220409183,1
266578109,1
762029886173245440,1
253198373,1
2158689967,1
193709635,1
223575921,1
516544932,1
28998953,1
369404604,1
221089264,1
2191680460,1
831665582,1
501691674,1
40653660,1
253639943,1
998124715,1
13573252,1
300226654,1
592489826,1
474023066,1
153342663,1
3230326396,1
335595246,1
1620754188,1
113424592,1
1393562082,1
432010252,1
1015870262,1
970562868,1
46922585,1
707187085657174016,1
1384301958,1
1387461,1
428521248,1
329152979,1
306137883,1
1063725991,1
275455208,1
22172093,1
450140855,1
800779578,1
222273248,1
1367945690,1
123884731,1
22659500,1
74728621,1
579271577,1
388766042,1
39475962,1
840241477,1
2225786343,1
478885285,1
132148966,1
423519154,1
304406977,1
2198332088,1
518366373,1
605697838,1
326144852,1
22605126,1
2427072883,1
733330743800258560,1
524493374,1
488895138,1
599247299,1
3543518537,1
412168233,1
1103450372,1
706086896275955712,1
4464016355,1
392987772,1
328141846,1
50104200,1
3906735870,1
299059994,1
2186626514,1
988701344,1
84874030,1
3345594861,1
2881464153,1
2728896824,1
96659291,1
1192428948,1
567278450,1
2867906470,1
3167163237,1
2900897831,1
118978778,1
2881244285,1
2310308158,1
2339917973,1
1492135807,1
265576861,1
1594040222,1
636560772,1
517937329,1
1413094597,1
415716719,1
2802425242,1
407609289,1
2334501166,1
164225638,1
2228813671,1
69896457,1
3762684742,1
1288257872,1
778339183,1
847114458,1
375479971,1
589291887,1
458324440,1
1885687531,1
614771274,1
895013856,1
2361236242,1
195427066,1
27413586,1
485039963,1
131849009,1
57249412,1
2725223452,1
197355796,1
49036389,1
1092084720,1
507652780,1
431142017,1
25118324,1
132164537,1
560636317,1
832016611,1
13382082,1
897918854,1
25665242,1
263758608,1
9405912,1
250171655,1
542327855,1
71529985,1
93691257,1
293484907,1
416165363,1
28119689,1
52352441,1
821872394,1
228052591,1
881565745,1
542151024,1
54849589,1
424401692,1
451460002,1
2174142141,1
2792050237,1
1279017373,1
58477091,1
1262242734,1
490446359,1
439177907,1
868671120,1
253198543,1
627128494,1
81637419,1
557607196,1
858003427,1
203218931,1
366742478,1
335267459,1
255446266,1
534425432,1
1552953278,1
485139230,1
478995914,1
252255936,1
2510430251,1
2906554709,1
25105210,1
1388488790,1
1015484834,1
1328476232,1
255505106,1
2902692352,1
50263809,1
1212147877,1
1261559155,1
2940999287,1
3047034269,1
802782433,1
1055140058,1
797637578,1
497961585,1
2872011039,1
576487510,1
3004020405,1
391514883,1
1028060143,1
765901369547063296,1
2348699587,1
500103357,1
158288741,1
3369172816,1
499197851,1
932192179,1
430161001,1
434387464,1
1058916510,1
1230551046,1
65690709,1
2854635105,1
599946845,1
19441340,1
1672302936,1
15167463,1
472275443,1
1278347502,1
454050209,1
167014241,1
1269055614,1
100878763,1
1037651766,1
2999932538,1
1020439818,1
158262409,1
2239750970,1
413786539,1
523613502,1
471347700,1
2508295280,1
2221874484,1
518430422,1
4882196008,1
1215290216,1
1718923932,1
632400257,1
